Experiment,Condition,Noise Rate,Missingness Type,Missing Rate,Feature Group Blanked,Model,Random Seed,Test Set,AUROC,AUPRC,Brier Score
Missingness,MAR_Age_Older,0.0,MAR_Age_Older,0.1,None,LightGBM,42,Shifted Test,0.9107619317804329,0.8752991142294537,0.11941481589021062
Missingness,MAR_Age_Older,0.0,MAR_Age_Older,0.2,None,Logistic Regression,42,In-domain Test,0.8448725075335288,0.769921569553278,0.15646776805563586
Missingness,MAR_Age_Older,0.0,MAR_Age_Older,0.2,None,Logistic Regression,42,Shifted Test,0.8552339461016816,0.7873534504208975,0.1507848284420431
Missingness,MAR_Age_Older,0.0,MAR_Age_Older,0.2,None,LightGBM,42,In-domain Test,0.9042565218257608,0.8620265182404903,0.12336474296736008
Missingness,MAR_Age_Older,0.0,MAR_Age_Older,0.2,None,LightGBM,42,Shifted Test,0.9107092953369655,0.8751041882663104,0.1194306866097543
Feature Shift,Education,0.0,None,0.0,Education,Logistic Regression,42,In-domain Test,0.8368454298006546,0.7461075266510939,0.1598950901138873
Feature Shift,Education,0.0,None,0.0,Education,Logistic Regression,42,Shifted Test,0.8467308808801425,0.7648643252137928,0.1547916470062138
Feature Shift,Education,0.0,None,0.0,Education,LightGBM,42,In-domain Test,0.89693297523853,0.8514479763209188,0.1275290934695657
Feature Shift,Education,0.0,None,0.0,Education,LightGBM,42,Shifted Test,0.9054885695454399,0.8667375897452778,0.12269411215310752
Feature Shift,Disability,0.0,None,0.0,Disability,Logistic Regression,42,In-domain Test,0.8332726383890173,0.7552318409705109,0.1656233174400359
Feature Shift,Disability,0.0,None,0.0,Disability,Logistic Regression,42,Shifted Test,0.8435277955193545,0.7728953533359224,0.15960488511780596
Feature Shift,Disability,0.0,None,0.0,Disability,LightGBM,42,In-domain Test,0.8946372451803591,0.8494832566967164,0.1312351921373229
Feature Shift,Disability,0.0,None,0.0,Disability,LightGBM,42,Shifted Test,0.9002179351544942,0.860112953131805,0.12753641711155764
Feature Shift,Citizenship_Nativity_Ancestry,0.0,None,0.0,Citizenship_Nativity_Ancestry,Logistic Regression,42,In-domain Test,0.8445533144480759,0.7679303523132368,0.15595315958135764
Feature Shift,Citizenship_Nativity_Ancestry,0.0,None,0.0,Citizenship_Nativity_Ancestry,Logistic Regression,42,Shifted Test,0.8553684061279909,0.7867001371398852,0.15078038083182496
Feature Shift,Citizenship_Nativity_Ancestry,0.0,None,0.0,Citizenship_Nativity_Ancestry,LightGBM,42,In-domain Test,0.9009972643642412,0.8573727923523667,0.12521680946772729
Feature Shift,Citizenship_Nativity_Ancestry,0.0,None,0.0,Citizenship_Nativity_Ancestry,LightGBM,42,Shifted Test,0.9081465334265447,0.8709184744803623,0.12104813870378751
Baseline,None,0.0,None,0.0,None,Logistic Regression,43,In-domain Test,0.8441530682625802,0.7665206982282633,0.1561357845338549
Baseline,None,0.0,None,0.0,None,Logistic Regression,43,Shifted Test,0.855157543946004,0.7859027231881838,0.15079167351490647
Baseline,None,0.0,None,0.0,None,LightGBM,43,In-domain Test,0.904644906049115,0.863107621080167,0.12282265251724753
Baseline,None,0.0,None,0.0,None,LightGBM,43,Shifted Test,0.9107954450362593,0.8752097757272513,0.11940458626791574
Label Noise,0% Noise,0.0,None,0.0,None,Logistic Regression,43,In-domain Test,0.8441530682625802,0.7665206982282633,0.1561357845338549
Label Noise,0% Noise,0.0,None,0.0,None,Logistic Regression,43,Shifted Test,0.855157543946004,0.7859027231881838,0.15079167351490647
Label Noise,0% Noise,0.0,None,0.0,None,LightGBM,43,In-domain Test,0.904644906049115,0.863107621080167,0.12282265251724753
Label Noise,0% Noise,0.0,None,0.0,None,LightGBM,43,Shifted Test,0.9107954450362593,0.8752097757272513,0.11940458626791574
Label Noise,5% Noise,0.05,None,0.0,None,Logistic Regression,43,In-domain Test,0.8407160430406893,0.7656426580212851,0.1591832858623468
Label Noise,5% Noise,0.05,None,0.0,None,Logistic Regression,43,Shifted Test,0.8520834660686962,0.7844198603892902,0.1539418995596647
Label Noise,5% Noise,0.05,None,0.0,None,LightGBM,43,In-domain Test,0.9042594219297498,0.8620692208468201,0.1243041638586805
Label Noise,5% Noise,0.05,None,0.0,None,LightGBM,43,Shifted Test,0.9104146210340354,0.8748864102744194,0.12085817126870334
Label Noise,10% Noise,0.1,None,0.0,None,Logistic Regression,43,In-domain Test,0.8392740047212643,0.7643611101646592,0.1630887797775817
Label Noise,10% Noise,0.1,None,0.0,None,Logistic Regression,43,Shifted Test,0.8505108589766242,0.7827428454621322,0.15817668830445525
Label Noise,10% Noise,0.1,None,0.0,None,LightGBM,43,In-domain Test,0.9037321011274626,0.8609204090061067,0.12858379708399212
Label Noise,10% Noise,0.1,None,0.0,None,LightGBM,43,Shifted Test,0.9096276931246664,0.8733384803180657,0.12544985731428335
Label Noise,20% Noise,0.2,None,0.0,None,Logistic Regression,43,In-domain Test,0.8381162577407684,0.7629614173674039,0.17542042705509406
Label Noise,20% Noise,0.2,None,0.0,None,Logistic Regression,43,Shifted Test,0.8493668650544908,0.7811585309606086,0.17133979079812872
Label Noise,20% Noise,0.2,None,0.0,None,LightGBM,43,In-domain Test,0.9022481117988466,0.8591480412815078,0.1445465618287645
Label Noise,20% Noise,0.2,None,0.0,None,LightGBM,43,Shifted Test,0.9084348173357994,0.8715106889241594,0.141779992613352
Missingness,MCAR,0.0,MCAR,0.0,None,Logistic Regression,43,In-domain Test,0.8441530682625802,0.7665206982282633,0.1561357845338549
Missingness,MCAR,0.0,MCAR,0.0,None,Logistic Regression,43,Shifted Test,0.855157543946004,0.7859027231881838,0.15079167351490647
Missingness,MCAR,0.0,MCAR,0.0,None,LightGBM,43,In-domain Test,0.904644906049115,0.863107621080167,0.12282265251724753
Missingness,MCAR,0.0,MCAR,0.0,None,LightGBM,43,Shifted Test,0.9107954450362593,0.8752097757272513,0.11940458626791574
Missingness,MCAR,0.0,MCAR,0.1,None,Logistic Regression,43,In-domain Test,0.8437729311709319,0.7636972919914057,0.15636895190557223
Missingness,MCAR,0.0,MCAR,0.1,None,Logistic Regression,43,Shifted Test,0.8544120768173419,0.7831505393200467,0.15129822157527822
Missingness,MCAR,0.0,MCAR,0.1,None,LightGBM,43,In-domain Test,0.9038179656785489,0.8614006950720554,0.12322631384732843
Missingness,MCAR,0.0,MCAR,0.1,None,LightGBM,43,Shifted Test,0.9095891300323571,0.873060046453301,0.12018175553319221
Missingness,MCAR,0.0,MCAR,0.2,None,Logistic Regression,43,In-domain Test,0.8431443639056977,0.7610390731928146,0.1568064429275969
Missingness,MCAR,0.0,MCAR,0.2,None,Logistic Regression,43,Shifted Test,0.8534457814232731,0.7803754054992953,0.15200068862590252
Missingness,MCAR,0.0,MCAR,0.2,None,LightGBM,43,In-domain Test,0.9028796447106697,0.8593923375590683,0.12386614790400542
Missingness,MCAR,0.0,MCAR,0.2,None,LightGBM,43,Shifted Test,0.9086108987760305,0.8713858102935921,0.12077869211961184
Missingness,MAR_Age_Older,0.0,MAR_Age_Older,0.0,None,Logistic Regression,43,In-domain Test,0.8441530682625802,0.7665206982282633,0.1561357845338549
Missingness,MAR_Age_Older,0.0,MAR_Age_Older,0.0,None,Logistic Regression,43,Shifted Test,0.855157543946004,0.7859027231881838,0.15079167351490647
Missingness,MAR_Age_Older,0.0,MAR_Age_Older,0.0,None,LightGBM,43,In-domain Test,0.904644906049115,0.863107621080167,0.12282265251724753
Missingness,MAR_Age_Older,0.0,MAR_Age_Older,0.0,None,LightGBM,43,Shifted Test,0.9107954450362593,0.8752097757272513,0.11940458626791574
Missingness,MAR_Age_Older,0.0,MAR_Age_Older,0.1,None,Logistic Regression,43,In-domain Test,0.8439652381525946,0.7674587279316045,0.1563363036714202
Missingness,MAR_Age_Older,0.0,MAR_Age_Older,0.1,None,Logistic Regression,43,Shifted Test,0.8551614153188112,0.786819857056049,0.15083011801366475
Missingness,MAR_Age_Older,0.0,MAR_Age_Older,0.1,None,LightGBM,43,In-domain Test,0.904579261702188,0.8629827237843689,0.12281722359232888
Missingness,MAR_Age_Older,0.0,MAR_Age_Older,0.1,None,LightGBM,43,Shifted Test,0.9107712858569211,0.8752684828083517,0.11941338786231366
Missingness,MAR_Age_Older,0.0,MAR_Age_Older,0.2,None,Logistic Regression,43,In-domain Test,0.8436972588062288,0.7682840089218674,0.15662374627872114
Missingness,MAR_Age_Older,0.0,MAR_Age_Older,0.2,None,Logistic Regression,43,Shifted Test,0.8550928483009295,0.7876200281471346,0.1509376756643192
Missingness,MAR_Age_Older,0.0,MAR_Age_Older,0.2,None,LightGBM,43,In-domain Test,0.9046508991396017,0.8630743400826593,0.12282976861339501
Missingness,MAR_Age_Older,0.0,MAR_Age_Older,0.2,None,LightGBM,43,Shifted Test,0.9107970431682499,0.8753160243794041,0.11940984486664627
Feature Shift,Education,0.0,None,0.0,Education,Logistic Regression,43,In-domain Test,0.8362995716784858,0.7457730853735864,0.15973564797862294
Feature Shift,Education,0.0,None,0.0,Education,Logistic Regression,43,Shifted Test,0.8463935925230384,0.7650024955056014,0.15504731556358722
Feature Shift,Education,0.0,None,0.0,Education,LightGBM,43,In-domain Test,0.8978959221217087,0.8522607993667759,0.12703979742097743
Feature Shift,Education,0.0,None,0.0,Education,LightGBM,43,Shifted Test,0.9055681009877882,0.8668249889205805,0.12281414571286281
Feature Shift,Disability,0.0,None,0.0,Disability,Logistic Regression,43,In-domain Test,0.8319380830669683,0.7537727418443967,0.16599490339850528
Feature Shift,Disability,0.0,None,0.0,Disability,Logistic Regression,43,Shifted Test,0.8434513769633627,0.7733802620596346,0.15969864921913587
Feature Shift,Disability,0.0,None,0.0,Disability,LightGBM,43,In-domain Test,0.8942233424139172,0.8486034946704497,0.13118388372995654
Feature Shift,Disability,0.0,None,0.0,Disability,LightGBM,43,Shifted Test,0.9003442002189903,0.8602376423611168,0.12747139343358457
Feature Shift,Citizenship_Nativity_Ancestry,0.0,None,0.0,Citizenship_Nativity_Ancestry,Logistic Regression,43,In-domain Test,0.8436816584190356,0.767547345383132,0.15603063858878263
Feature Shift,Citizenship_Nativity_Ancestry,0.0,None,0.0,Citizenship_Nativity_Ancestry,Logistic Regression,43,Shifted Test,0.8552884522933027,0.7872759492917588,0.15089809367618545
Feature Shift,Citizenship_Nativity_Ancestry,0.0,None,0.0,Citizenship_Nativity_Ancestry,LightGBM,43,In-domain Test,0.9008019761306086,0.8569944178982054,0.12481811663084462
Feature Shift,Citizenship_Nativity_Ancestry,0.0,None,0.0,Citizenship_Nativity_Ancestry,LightGBM,43,Shifted Test,0.9079920501330196,0.8707751343052141,0.1211366709053489
Baseline,None,0.0,None,0.0,None,Logistic Regression,44,In-domain Test,0.8436018206660586,0.7675832795226996,0.15695904248168263
Baseline,None,0.0,None,0.0,None,Logistic Regression,44,Shifted Test,0.8549536544530962,0.7855780955381721,0.15092459189473398
Baseline,None,0.0,None,0.0,None,LightGBM,44,In-domain Test,0.9023195888129443,0.8608116925099372,0.1243191946069685
Baseline,None,0.0,None,0.0,None,LightGBM,44,Shifted Test,0.9106387604217889,0.8748263203360389,0.11943500040452946
Label Noise,0% Noise,0.0,None,0.0,None,Logistic Regression,44,In-domain Test,0.8436018206660586,0.7675832795226996,0.15695904248168263
Label Noise,0% Noise,0.0,None,0.0,None,Logistic Regression,44,Shifted Test,0.8549536544530962,0.7855780955381721,0.15092459189473398
Label Noise,0% Noise,0.0,None,0.0,None,LightGBM,44,In-domain Test,0.9023195888129443,0.8608116925099372,0.1243191946069685
Label Noise,0% Noise,0.0,None,0.0,None,LightGBM,44,Shifted Test,0.9106387604217889,0.8748263203360389,0.11943500040452946
Label Noise,5% Noise,0.05,None,0.0,None,Logistic Regression,44,In-domain Test,0.8409710318437661,0.7678065662438353,0.15954735970582234
Label Noise,5% Noise,0.05,None,0.0,None,Logistic Regression,44,Shifted Test,0.8520372185305196,0.7845115496218209,0.15391263466217356
Label Noise,5% Noise,0.05,None,0.0,None,LightGBM,44,In-domain Test,0.901676291940772,0.8592949157283701,0.12564884060638404
Label Noise,5% Noise,0.05,None,0.0,None,LightGBM,44,Shifted Test,0.9103851317806531,0.8746204165651178,0.12085938605431702
